Player Name,Position,Team,Season,Games Played,Goals Per Team Goals %,Assists Per Team Assists %,Points Per Team Points %,Total Points,Total Team Points,Player Age,Draft Eligibility
"Leedahl, Garrett",D,Spokane, 2009-10 Regular Season,15,0.0,0.022727272727272728,0.022727272727272728,1.0,44.0,18.52782149641481,False
"Brassart, Brady",C,Spokane, 2009-10 Regular Season,50,0.04878048780487805,0.036585365853658534,0.08536585365853659,14.0,164.0,16.752274283413037,False
"Aviani, Mike",C,Spokane, 2009-10 Regular Season,7,0.05263157894736842,0.0,0.05263157894736842,1.0,19.0,16.750042808219177,False
"Elson, Turner",LW,Red Deer, 2009-10 Regular Season,64,0.05202312138728324,0.046242774566473986,0.09826589595375723,17.0,173.0,17.504324030000824,False
"Esposito, Cody",LW,Red Deer, 2009-10 Regular Season,3,0.0,0.0,0.0,0.0,11.0,20.623287671232877,False
"Leach, Joey",D,Kootenay, 2009-10 Regular Season,65,0.013452914798206279,0.08968609865470852,0.1031390134529148,23.0,223.0,18.126811881055467,False
"Hurley, Brendan",LW,Kootenay, 2009-10 Regular Season,54,0.010309278350515464,0.015463917525773196,0.02577319587628866,5.0,194.0,16.82487506514946,False
"Robak, Colby",D,Brandon, 2009-10 Regular Season,66,0.04745762711864407,0.15932203389830507,0.20677966101694914,61.0,295.0,19.894098091930616,False
"Krzyzaniak, Kyle",D,Brandon, 2009-10 Regular Season,1,0.0,0.0,0.0,0.0,3.0,17.293150684931508,False
"Sinatynski, Jesse",C,Brandon, 2009-10 Regular Season,27,0.0546875,0.0234375,0.078125,10.0,128.0,17.475962199168663,False
"Schappert, Jeremy",D,Seattle, 2009-10 Regular Season,58,0.05673758865248227,0.23404255319148937,0.2907801418439716,41.0,141.0,21.12281479917322,False
"Dillon, Brenden",D,Seattle, 2009-10 Regular Season,61,0.006944444444444444,0.08333333333333333,0.09027777777777778,13.0,144.0,19.335214863595283,False
"Silvester, Brenden",C,Seattle, 2009-10 Regular Season,38,0.024691358024691357,0.09876543209876543,0.12345679012345678,10.0,81.0,18.872406408025533,False
"Warg, Stefan",D,Seattle, 2009-10 Regular Season,32,0.0,0.1282051282051282,0.1282051282051282,10.0,78.0,19.929560680464167,False
"Warg, Stefan",D,Prince Albert, 2009-10 Regular Season,26,0.0,0.1076923076923077,0.1076923076923077,7.0,65.0,20.100914425637626,False
"Rai, Prab",LW,Seattle, 2009-10 Regular Season,62,0.2569444444444444,0.18055555555555555,0.4375,63.0,144.0,20.313434391279998,False
"Alos, Tyler",C,Seattle, 2009-10 Regular Season,61,0.04895104895104895,0.06293706293706294,0.11188811188811189,16.0,143.0,17.129939794142462,False
"Wells, Charles",C,Seattle, 2009-10 Regular Season,63,0.12162162162162163,0.1891891891891892,0.3108108108108108,46.0,148.0,19.19569407965964,False
"Acolatse, Sena",RW,Seattle, 2009-10 Regular Season,35,0.13793103448275862,0.10344827586206896,0.2413793103448276,21.0,87.0,19.104801308072958,False
"Acolatse, Sena",RW,Saskatoon, 2009-10 Regular Season,28,0.0297029702970297,0.0891089108910891,0.1188118811881188,12.0,101.0,19.2938608781728,False
"Nielsen, Lindsay",C,Seattle, 2009-10 Regular Season,61,0.08148148148148149,0.15555555555555556,0.23703703703703705,32.0,135.0,20.9463128944172,False
"Jacobs, Colin",C,Seattle, 2009-10 Regular Season,65,0.07894736842105263,0.06578947368421052,0.14473684210526316,22.0,152.0,17.14911873719388,False
"Lockhart, Luke",C,Seattle, 2009-10 Regular Season,59,0.04285714285714286,0.05,0.09285714285714286,13.0,140.0,17.368296819385662,False
"Haber, Brad",D,Seattle, 2009-10 Regular Season,22,0.034482758620689655,0.034482758620689655,0.06896551724137931,4.0,58.0,19.666640233340328,False
"Haber, Brad",D,Red Deer, 2009-10 Regular Season,32,0.0,0.0547945205479452,0.0547945205479452,4.0,73.0,19.948169592138992,False
"Berg, Mitch",D,Seattle, 2009-10 Regular Season,3,0.0,0.0,0.0,0.0,3.0,18.60890410958904,False
"Lund, Chance",LW,Seattle, 2009-10 Regular Season,61,0.034482758620689655,0.020689655172413793,0.05517241379310345,8.0,145.0,17.859045787962025,False
"Doty, Jacob",RW,Seattle, 2009-10 Regular Season,4,0.0,0.0,0.0,0.0,4.0,16.28595890410959,False
"Elliot, Mitch",LW,Seattle, 2009-10 Regular Season,50,0.008771929824561403,0.02631578947368421,0.03508771929824561,4.0,114.0,16.66687908505104,False
"Muth, Tanner",D,Seattle, 2009-10 Regular Season,42,0.0,0.045454545454545456,0.045454545454545456,4.0,88.0,17.009017440959795,False
"Parker, Jonathan",RW,Seattle, 2009-10 Regular Season,35,0.1411764705882353,0.12941176470588237,0.27058823529411763,23.0,85.0,18.28014377533691,False
"Parker, Jonathan",RW,Prince Albert, 2009-10 Regular Season,28,0.013333333333333334,0.02666666666666667,0.04,3.0,75.0,18.46803771316597,False
"Rutkowski, Troy",D,Portland, 2009-10 Regular Season,67,0.04979253112033195,0.12448132780082988,0.17427385892116182,42.0,241.0,17.87713249742829,False
"Morrow, Joseph",D,Portland, 2009-10 Regular Season,59,0.03286384976525822,0.107981220657277,0.14084507042253522,30.0,213.0,17.239599426531406,False
"Ponich, Brett",D,Portland, 2009-10 Regular Season,63,0.004366812227074236,0.056768558951965066,0.0611353711790393,14.0,229.0,19.055634038768673,False
"Johnston, Daniel",D,Portland, 2009-10 Regular Season,32,0.0,0.08403361344537816,0.08403361344537816,10.0,119.0,17.230499988916804,False
"Johnston, Daniel",D,Lethbridge, 2009-10 Regular Season,27,0.01694915254237288,0.13559322033898305,0.15254237288135594,9.0,59.0,17.407613564517398,False
"Gabriel, Oliver",LW,Portland, 2009-10 Regular Season,40,0.06944444444444445,0.09722222222222222,0.16666666666666666,24.0,144.0,18.84151606004568,False
"Francis, Chris",C,Portland, 2009-10 Regular Season,68,0.10569105691056911,0.2073170731707317,0.3130081300813008,77.0,246.0,20.962064005254103,False
"Walker, Luke",RW,Portland, 2009-10 Regular Season,58,0.12093023255813953,0.13488372093023257,0.2558139534883721,55.0,215.0,20.06891332004811,False
"Berglund, Jacob",LW,Portland, 2009-10 Regular Season,38,0.028985507246376812,0.050724637681159424,0.07971014492753623,11.0,138.0,18.1483885625048,False
"Berglund, Jacob",LW,Lethbridge, 2009-10 Regular Season,30,0.06349206349206349,0.15873015873015872,0.2222222222222222,14.0,63.0,18.326432519865364,False
"Bennett, Spencer",LW,Portland, 2009-10 Regular Season,67,0.07407407407407407,0.0823045267489712,0.15637860082304528,38.0,243.0,19.373022909363485,False
"Boychuk, Riley",LW,Portland, 2009-10 Regular Season,63,0.05531914893617021,0.06382978723404255,0.11914893617021277,28.0,235.0,19.0661735942952,False
"Ross, Brad",LW,Portland, 2009-10 Regular Season,67,0.1078838174273859,0.15767634854771784,0.26556016597510373,64.0,241.0,17.79768044263377,False
"Johansen, Ryan",C,Portland, 2009-10 Regular Season,67,0.0995850622406639,0.17012448132780084,0.2697095435684647,65.0,241.0,17.622337976880345,False
"Reddin, Colin",C,Portland, 2009-10 Regular Season,23,0.03260869565217391,0.03260869565217391,0.06521739130434782,6.0,92.0,19.417841002059312,False
"Reddin, Colin",C,Prince Albert, 2009-10 Regular Season,43,0.056910569105691054,0.08130081300813008,0.13821138211382114,17.0,123.0,19.725571959668585,False
"Niederreiter, Nino",LW,Portland, 2009-10 Regular Season,61,0.14545454545454545,0.09545454545454546,0.2409090909090909,53.0,220.0,17.515488661472812,False
"Bobbee, Travis",D,Portland, 2009-10 Regular Season,26,0.020202020202020204,0.06060606060606061,0.08080808080808081,8.0,99.0,19.898296033192985,False
"Bobbee, Travis",D,Swift Current, 2009-10 Regular Season,45,0.046153846153846156,0.13846153846153847,0.18461538461538463,24.0,130.0,20.191333448481608,False
"Schneider, Stefan",C,Portland, 2009-10 Regular Season,68,0.044715447154471545,0.036585365853658534,0.08130081300813008,20.0,246.0,20.25521469018561,False
"Aronson, Taylor",D,Portland, 2009-10 Regular Season,67,0.012345679012345678,0.09876543209876543,0.1111111111111111,27.0,243.0,18.20863934764151,False
"Jordan, Tayler",LW,Portland, 2009-10 Regular Season,58,0.00975609756097561,0.01951219512195122,0.02926829268292683,6.0,205.0,20.099030826601645,False
"McIntosh, Riley",D,Tri-City, 2009-10 Regular Season,37,0.0,0.034722222222222224,0.034722222222222224,5.0,144.0,20.026955003425087,False
"Yuen, Zachary",D,Tri-City, 2009-10 Regular Season,40,0.006993006993006993,0.02097902097902098,0.027972027972027972,4.0,143.0,17.034109772861843,False
"Reddick, Kruise",C,Tri-City, 2009-10 Regular Season,62,0.08438818565400844,0.14767932489451477,0.2320675105485232,55.0,237.0,19.694397101798664,False
"Drozd, Sergei",C,Tri-City, 2009-10 Regular Season,57,0.049019607843137254,0.11764705882352941,0.16666666666666666,34.0,204.0,19.921801877406345,False
"Macek, Brooks",RW,Tri-City, 2009-10 Regular Season,68,0.07874015748031496,0.19291338582677164,0.27165354330708663,69.0,254.0,17.834130644529925,False
"Hughesman, Adam",LW,Tri-City, 2009-10 Regular Season,67,0.06324110671936758,0.16205533596837945,0.22529644268774704,57.0,253.0,19.045089548639513,False
"Wilgosh, Mason",C,Tri-City, 2009-10 Regular Season,64,0.025,0.05,0.075,18.0,240.0,18.834130637344174,False
"Messier, Jordan",RW,Tri-City, 2009-10 Regular Season,67,0.09090909090909091,0.09090909090909091,0.18181818181818182,46.0,253.0,18.110842973297046,False
"Lazo, Johnny",C,Tri-City, 2009-10 Regular Season,68,0.14566929133858267,0.11811023622047244,0.2637795275590551,67.0,254.0,21.184815576036772,False
"Feser, Justin",LW,Tri-City, 2009-10 Regular Season,68,0.13385826771653545,0.14566929133858267,0.2795275590551181,71.0,254.0,17.62865119247513,False
"Schmidt, Tyler",D,Tri-City, 2009-10 Regular Season,67,0.028225806451612902,0.12096774193548387,0.14919354838709678,37.0,248.0,19.924541603434033,False
"Shinnimin, Brendan",C,Tri-City, 2009-10 Regular Season,66,0.0954356846473029,0.21991701244813278,0.3153526970954357,76.0,241.0,19.18755529885641,False
"Prokop, Neal",LW,Tri-City, 2009-10 Regular Season,64,0.0875,0.09583333333333334,0.18333333333333332,44.0,240.0,20.13002105548883,False
"Asuchak, Spencer",LW,Tri-City, 2009-10 Regular Season,10,0.047619047619047616,0.047619047619047616,0.09523809523809523,4.0,42.0,17.985145547945205,False
"Asuchak, Spencer",LW,Prince George, 2009-10 Regular Season,43,0.07,0.1,0.17,17.0,100.0,18.309210591969183,False
"Plouffe, Brett",D,Tri-City, 2009-10 Regular Season,65,0.02127659574468085,0.11063829787234042,0.13191489361702127,31.0,235.0,20.72180187740662,False
"Holland, Patrick",RW,Tri-City, 2009-10 Regular Season,57,0.07339449541284404,0.09174311926605505,0.1651376146788991,36.0,218.0,18.187555302029676,False
"Werbowski, Lane",D,Tri-City, 2009-10 Regular Season,18,0.0,0.02666666666666667,0.02666666666666667,2.0,75.0,18.25489669172731,False
"Werbowski, Lane",D,Oil Kings, 2009-10 Regular Season,35,0.013333333333333334,0.06666666666666667,0.08,6.0,75.0,18.533752758553803,False
"Sutherland, Brock",D,Tri-City, 2009-10 Regular Season,49,0.01092896174863388,0.03278688524590164,0.04371584699453552,8.0,183.0,19.168377142525614,False
"McMillan, Brandon",LW,Kelowna, 2009-10 Regular Season,50,0.13071895424836602,0.2549019607843137,0.38562091503267976,59.0,153.0,19.984006839911267,False
"Scholten, Dillon",D,Vancouver, 2009-10 Regular Season,39,0.0,0.015748031496062992,0.015748031496062992,2.0,127.0,20.190269986286864,False
"Spooner, Mitch",D,Vancouver, 2009-10 Regular Season,17,0.017857142857142856,0.03571428571428571,0.05357142857142857,3.0,56.0,17.766044763016374,False
"Spooner, Mitch",D,Regina, 2009-10 Regular Season,25,0.012987012987012988,0.06493506493506493,0.07792207792207792,6.0,77.0,18.030353318011926,False
"Theriau, Alex",D,Everett, 2009-10 Regular Season,65,0.01951219512195122,0.0975609756097561,0.11707317073170732,24.0,205.0,18.08464530768237,False
"Gudas, Radko",D,Everett, 2009-10 Regular Season,60,0.03571428571428571,0.14285714285714285,0.17857142857142858,35.0,196.0,19.782391152908406,False
"Van de Velde, Paul",C,Everett, 2009-10 Regular Season,7,0.0,0.0,0.0,0.0,29.0,19.806977739726026,False
"Van de Velde, Paul",C,Brandon, 2009-10 Regular Season,21,0.052083333333333336,0.041666666666666664,0.09375,9.0,96.0,20.017479839063668,False
"Rissanen, Rasmus",D,Everett, 2009-10 Regular Season,66,0.019417475728155338,0.05339805825242718,0.07281553398058252,15.0,206.0,18.678281563176384,False
"Maxwell, Tyler",C,Everett, 2009-10 Regular Season,67,0.13333333333333333,0.15714285714285714,0.2904761904761905,61.0,210.0,18.927596632372286,False
"Hunt, Dale",RW,Everett, 2009-10 Regular Season,30,0.011494252873563218,0.022988505747126436,0.034482758620689655,3.0,87.0,20.00516401792124,False
"Harper, Shane",RW,Everett, 2009-10 Regular Season,67,0.18095238095238095,0.1761904761904762,0.35714285714285715,75.0,210.0,21.122117180317492,False
"Winquist, Joshua",LW,Everett, 2009-10 Regular Season,49,0.02,0.02666666666666667,0.04666666666666667,7.0,150.0,16.512778994603217,False
"Froese, Byron",C,Everett, 2009-10 Regular Season,65,0.12315270935960591,0.13793103448275862,0.26108374384236455,53.0,203.0,19.015267865240276,False
"Tochkin, Kellan",RW,Everett, 2009-10 Regular Season,67,0.12857142857142856,0.1619047619047619,0.2904761904761905,61.0,210.0,19.08376101593393,False
"Dunstall, Travis",LW,Everett, 2009-10 Regular Season,1,0.0,0.0,0.0,0.0,4.0,20.09315068493151,False
"de la Lande, Chris",D,Everett, 2009-10 Regular Season,66,0.009615384615384616,0.07692307692307693,0.08653846153846154,18.0,208.0,19.639925399495574,False
"Dailey, Zack",C,Everett, 2009-10 Regular Season,65,0.04830917874396135,0.14009661835748793,0.18840579710144928,39.0,207.0,20.250884303605147,False
"Miller, Brett",RW,Everett, 2009-10 Regular Season,1,0.0,0.0,0.0,0.0,4.0,18.64109589041096,False
"Miller, Brett",RW,Chilliwack, 2009-10 Regular Season,8,0.0,0.0,0.0,0.0,23.0,18.91967037671233,False
"McCrea, Markus",LW,Everett, 2009-10 Regular Season,62,0.01990049751243781,0.029850746268656716,0.04975124378109453,10.0,201.0,18.083761015933923,False
"Abney, Cameron",RW,Everett, 2009-10 Regular Season,30,0.03488372093023256,0.023255813953488372,0.05813953488372093,5.0,86.0,18.597872574214044,False
"Abney, Cameron",RW,Oil Kings, 2009-10 Regular Season,33,0.04054054054054054,0.05405405405405406,0.0945945945945946,7.0,74.0,18.814743621318208,False
"Murray, Ryan",D,Everett, 2009-10 Regular Season,49,0.03048780487804878,0.10975609756097561,0.1402439024390244,23.0,164.0,16.467322659748213,False
"Sohor, Paul",D,Everett, 2009-10 Regular Season,43,0.0,0.015151515151515152,0.015151515151515152,2.0,132.0,19.14312199274206,False
"Paulsen, Luke",RD,Kootenay, 2009-10 Regular Season,45,0.0,0.020134228187919462,0.020134228187919462,3.0,149.0,17.433199670050755,False
"Pearce, Elgin",C,Kootenay, 2009-10 Regular Season,41,0.02459016393442623,0.03278688524590164,0.05737704918032787,7.0,122.0,18.101733701928,False
"Craig, Graeme",D,Swift Current, 2009-10 Regular Season,58,0.0,0.0446927374301676,0.0446927374301676,8.0,179.0,16.862566169416326,False
"Mulder, Kyle",RW,Regina, 2009-10 Regular Season,59,0.024390243902439025,0.04390243902439024,0.06829268292682927,14.0,205.0,18.75628589132308,False
"Teubert, Colten",D,Regina, 2009-10 Regular Season,58,0.03940886699507389,0.13793103448275862,0.17733990147783252,36.0,203.0,20.02266867544303,False
"Froese, Lucas",LW,Regina, 2009-10 Regular Season,2,0.0,0.0,0.0,0.0,7.0,16.904109589041095,False
"Delahey, Matt",D,Regina, 2009-10 Regular Season,41,0.02127659574468085,0.05673758865248227,0.07801418439716312,11.0,141.0,20.29696755236838,False
"Delahey, Matt",D,Chilliwack, 2009-10 Regular Season,26,0.013513513513513514,0.10810810810810811,0.12162162162162163,9.0,74.0,20.472798738169345,False
"Yaworski, Tyler",D,Saskatoon, 2009-10 Regular Season,1,0.0,0.0,0.0,0.0,3.0,17.71780821917808,False
"Yaworski, Tyler",D,Prince Albert, 2009-10 Regular Season,25,0.0,0.0125,0.0125,1.0,80.0,18.17713474459844,False
"Niemi, Jyri",D,Saskatoon, 2009-10 Regular Season,44,0.03164556962025317,0.12025316455696203,0.1518987341772152,24.0,158.0,19.71008279093507,False
"Matheson, Tyler",LW,Saskatoon, 2009-10 Regular Season,3,0.0,0.0,0.0,0.0,9.0,19.187671232876713,False
"Matheson, Tyler",LW,Kelowna, 2009-10 Regular Season,56,0.012345679012345678,0.0,0.012345679012345678,2.0,162.0,19.644184218107554,False
"Johnson, Braeden",LW,Saskatoon, 2009-10 Regular Season,28,0.0,0.011111111111111112,0.011111111111111112,1.0,90.0,17.876045599620635,False
"Glennie, Scott",C,Brandon, 2009-10 Regular Season,61,0.11070110701107011,0.1992619926199262,0.30996309963099633,84.0,271.0,19.061219648110225,False
"Hay, Michael",RW,Swift Current, 2009-10 Regular Season,29,0.010309278350515464,0.0,0.010309278350515464,1.0,97.0,17.83039535813748,False
"Sullivan, Andrew",RW,Swift Current, 2009-10 Regular Season,58,0.0056179775280898875,0.011235955056179775,0.016853932584269662,3.0,178.0,17.933799201883183,False
"Hanes, Ryan",LW,Kamloops, 2009-10 Regular Season,48,0.025157232704402517,0.012578616352201259,0.03773584905660377,6.0,159.0,18.037440659621176,False
"Petryk, Reid",C,Medicine Hat, 2009-10 Regular Season,41,0.006666666666666667,0.03333333333333333,0.04,6.0,150.0,17.080316156469735,False
"Kirsch, Justin",LW,Calgary, 2009-10 Regular Season,31,0.01904761904761905,0.05714285714285714,0.0761904761904762,8.0,105.0,17.913884410984203,False
"Lawrence, John",LW,Calgary, 2009-10 Regular Season,14,0.0,0.0,0.0,0.0,43.0,17.845652624678937,False
"Barak, Jindrich",D,Red Deer, 2009-10 Regular Season,2,0.0,0.0,0.0,0.0,6.0,17.997260273972604,False
"Mayor, Colten",LW,Red Deer, 2009-10 Regular Season,38,0.01818181818181818,0.02727272727272727,0.045454545454545456,5.0,110.0,16.758032088311392,False
"Maxwell, Mitch",LW,Lethbridge, 2009-10 Regular Season,65,0.16149068322981366,0.09316770186335403,0.2546583850931677,41.0,161.0,19.282596903412706,False
"Yadlowski, Brennan",D,Lethbridge, 2009-10 Regular Season,65,0.012422360248447204,0.18012422360248448,0.19254658385093168,31.0,161.0,18.745610602042845,False
"Ashton, Carter",RW,Lethbridge, 2009-10 Regular Season,23,0.17142857142857143,0.17142857142857143,0.34285714285714286,24.0,70.0,18.681938247811303,False
"Ashton, Carter",RW,Regina, 2009-10 Regular Season,37,0.09734513274336283,0.12389380530973451,0.22123893805309736,25.0,113.0,18.9567243374127,False
"Valchar, Radim",LW,Lethbridge, 2009-10 Regular Season,11,0.05263157894736842,0.07894736842105263,0.13157894736842105,5.0,38.0,20.525227418664386,False
"Klassen, Sam",D,Saskatoon, 2009-10 Regular Season,59,0.01485148514851485,0.09900990099009901,0.11386138613861387,23.0,202.0,21.195940934320767,False
"Kytnar, Milan",C,Saskatoon, 2009-10 Regular Season,3,0.0,0.14285714285714285,0.14285714285714285,1.0,7.0,20.37808219178082,False
"Kytnar, Milan",C,Vancouver, 2009-10 Regular Season,38,0.0958904109589041,0.14383561643835616,0.23972602739726026,35.0,146.0,20.824192176252936,False
"Kizuik, Tyler",D,Saskatoon, 2009-10 Regular Season,42,0.007407407407407408,0.037037037037037035,0.044444444444444446,6.0,135.0,17.855369871921287,False
